match_id,date,home_team,away_team,result,p_home,p_draw,p_away,vig
49665,2023-12-30,Luton,Chelsea,A,0.1453287197231834,0.22491349480968856,0.629757785467128,0.05860805860805862
49667,2023-12-30,Crystal Palace,Brentford,H,0.43220338983050843,0.288135593220339,0.2796610169491525,0.051693404634581164
49666,2023-12-30,Aston Villa,Burnley,H,0.6942607775720708,0.1798466014281936,0.12589262099973553,0.059103641456582645
49668,2023-12-30,Man City,Sheffield United,H,0.8807288790723358,0.08647156267255661,0.03279955825510768,0.05131777545570637
49670,2023-12-30,Nott'm Forest,Man United,H,0.29609793420045905,0.2631981637337414,0.4407039020657995,0.05539405684754528
49671,2023-12-31,Fulham,Arsenal,H,0.18005808325266215,0.21006776379477252,0.6098741529525653,0.0578597030209933
49672,2023-12-31,Tottenham,Bournemouth,H,0.5393258426966292,0.2247191011235955,0.23595505617977527,0.059523809523809534
49673,2024-01-01,Liverpool,Newcastle,H,0.6538661131292164,0.21069019200830302,0.13544369486248053,0.054734537493158264
49674,2024-01-02,West Ham,Brighton,D,0.3930443068127679,0.2567889471176751,0.35016674606955694,0.03846629560915282
49675,2024-01-12,Burnley,Luton,D,0.47368421052631576,0.2631578947368421,0.2631578947368421,0.05555555555555558
49677,2024-01-13,Newcastle,Man City,A,0.17186279656351228,0.2183014736949925,0.6098357297414951,0.05792635435785254
49676,2024-01-13,Chelsea,Fulham,H,0.5932203389830508,0.22598870056497172,0.18079096045197737,0.0535714285714286
49679,2024-01-14,Man United,Tottenham,D,0.4310344827586207,0.25287356321839083,0.3160919540229885,0.05454545454545445
49678,2024-01-14,Everton,Aston Villa,D,0.33980582524271846,0.27184466019417475,0.3883495145631068,0.05102040816326525
49681,2024-01-20,Brentford,Nott'm Forest,H,0.49799419006778256,0.2642135841748513,0.23779222575736617,0.05133798720186156
49680,2024-01-20,Arsenal,Crystal Palace,H,0.7296439901304195,0.16496298907296442,0.10539302079661615,0.05425492382014108
49682,2024-01-21,Sheffield United,West Ham,D,0.2796610169491525,0.288135593220339,0.43220338983050843,0.051693404634581164
49683,2024-01-21,Bournemouth,Liverpool,A,0.22707034728406053,0.21193232413178983,0.5609973285841496,0.048552754435107426
49684,2024-01-22,Brighton,Wolves,D,0.5844322369042638,0.22270512491732916,0.19286263817840707,0.037007488277696066
49689,2024-01-30,Aston Villa,Newcastle,A,0.5129935875801552,0.2372595342558218,0.24974687816402294,0.053698435277382606
49687,2024-01-30,Luton,Brighton,H,0.2272727272727273,0.2272727272727273,0.5454545454545455,0.04761904761904745
49688,2024-01-30,Crystal Palace,Sheffield United,H,0.5885015844273427,0.26482571299230423,0.14667270258035311,0.04890788224121545
49685,2024-01-30,Nott'm Forest,Arsenal,A,0.12727272727272726,0.19090909090909092,0.6818181818181818,0.04761904761904767
49686,2024-01-30,Fulham,Everton,D,0.3872529245663574,0.2964905203711174,0.3162565550625252,0.05399659863945572
49690,2024-01-31,Man City,Burnley,H,0.8760951188986232,0.0788485607008761,0.04505632040050063,0.05687830687830675
49692,2024-01-31,Liverpool,Chelsea,H,0.6018171661844011,0.2182108431661685,0.17997199064943042,0.05836574785251614
49691,2024-01-31,Tottenham,Brentford,H,0.5716905706876048,0.2273150602495952,0.20099436906279997,0.047423949094292706
49693,2024-02-01,West Ham,Bournemouth,D,0.39797395079594794,0.2547033285094067,0.3473227206946455,0.046969696969696884
49694,2024-02-01,Wolves,Man United,A,0.36206590546056916,0.26450925871147135,0.3734248358279596,0.05016277740500508
49699,2024-02-03,Sheffield United,Aston Villa,A,0.1821247892074199,0.22765598650927488,0.5902192242833053,0.04585537918871241
49695,2024-02-03,Everton,Tottenham,D,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.05555555555555558
49697,2024-02-03,Burnley,Fulham,D,0.3255813953488372,0.27770177838577287,0.39671682626538984,0.05911330049261099
49696,2024-02-03,Brighton,Crystal Palace,H,0.5608856088560886,0.23837638376383766,0.2007380073800738,0.04876160990712064
49698,2024-02-03,Newcastle,Luton,D,0.6558682952734998,0.19883165161975572,0.14530005310674457,0.058816914080071836
49700,2024-02-04,Bournemouth,Nott'm Forest,D,0.5609973285841497,0.2270703472840606,0.21193232413178986,0.048552754435107204
49702,2024-02-04,Man United,West Ham,H,0.5848930481283423,0.22560160427807488,0.18950534759358292,0.0553791887125219
49703,2024-02-04,Arsenal,Liverpool,H,0.4308880308880309,0.2633204633204634,0.3057915057915058,0.05490387748452252
49701,2024-02-04,Chelsea,Wolves,A,0.5883926183471516,0.23829901043059643,0.17330837122225196,0.049102132435465684
49704,2024-02-05,Brentford,Man City,A,0.13380281690140844,0.19718309859154928,0.6690140845070423,0.06766917293233088
49705,2024-02-10,Man City,Everton,H,0.8075788165864264,0.11911787544649789,0.07330330796707563,0.049380704041721124
49707,2024-02-10,Liverpool,Burnley,H,0.8229954614220878,0.12036308623298032,0.05664145234493192,0.03852438411261949
49710,2024-02-10,Wolves,Brentford,A,0.45434298440979953,0.2650334075723831,0.2806236080178174,0.04808590102707755
49711,2024-02-10,Nott'm Forest,Newcastle,A,0.28655297735532564,0.2521666200726866,0.4612804025719877,0.05750184774575029
49708,2024-02-10,Luton,Sheffield United,A,0.5449330783938815,0.25430210325047803,0.20076481835564056,0.04862155388471168
49706,2024-02-10,Fulham,Bournemouth,H,0.3952569169960474,0.26877470355731226,0.3359683794466403,0.06302521008403361
49709,2024-02-10,Tottenham,Brighton,H,0.5256916996047432,0.225296442687747,0.24901185770750986,0.05680868838763575
49712,2024-02-11,West Ham,Arsenal,A,0.15854770503220061,0.21969658895916944,0.6217557060086298,0.05120832012558685
49713,2024-02-11,Aston Villa,Man United,A,0.44113461720899344,0.25291718053315626,0.3059482022578503,0.05436359089772447
49714,2024-02-12,Crystal Palace,Chelsea,A,0.2285435630689207,0.2526007802340703,0.5188556566970092,0.04179367337262052
49720,2024-02-17,Tottenham,Wolves,A,0.619757688723206,0.1996272134203169,0.18061509785647717,0.0545972775074941
49716,2024-02-17,Burnley,Arsenal,A,0.09531917627782954,0.1657724804831818,0.7389083432389886,0.04910684192787329
49717,2024-02-17,Fulham,Aston Villa,A,0.32346598706136054,0.2501470299941188,0.42638698294452065,0.06603970741901777
49719,2024-02-17,Nott'm Forest,West Ham,H,0.39988968560397137,0.2719249862107005,0.3281853281853282,0.05070993914807298
49721,2024-02-17,Man City,Chelsea,D,0.7101928819304333,0.17173755144863206,0.11806956662093454,0.05869788106630214
49718,2024-02-17,Newcastle,Bournemouth,D,0.5198277142432793,0.2264963612060003,0.25367592455072036,0.051209992193598675
49715,2024-02-17,Brentford,Liverpool,A,0.17320838460970087,0.2200106501970796,0.6067809651932196,0.04970773919450755
49723,2024-02-18,Luton,Man United,A,0.23684210526315788,0.23684210526315788,0.5263157894736842,0.05555555555555558
49722,2024-02-18,Sheffield United,Brighton,A,0.18950534759358292,0.22560160427807488,0.5848930481283423,0.0553791887125219
49724,2024-02-19,Everton,Crystal Palace,D,0.556783031374282,0.2629253203711887,0.18029164825452937,0.056489262371615334
49725,2024-02-20,Man City,Brentford,H,0.8075788165864264,0.11911787544649789,0.07330330796707563,0.049380704041721124
49726,2024-02-21,Liverpool,Luton,H,0.7913043478260869,0.13565217391304346,0.07304347826086957,0.05311355311355315
49732,2024-02-24,Arsenal,Newcastle,H,0.6997667444185273,0.18127290903032325,0.11896034655114963,0.05077030812324912
49728,2024-02-24,Brighton,Everton,D,0.5215686274509804,0.2511764705882353,0.22725490196078432,0.0477012202637741
49730,2024-02-24,Man United,Fulham,A,0.6067809651932196,0.2200106501970796,0.17320838460970087,0.04970773919450755
49731,2024-02-24,Bournemouth,Man City,A,0.13636363636363635,0.1818181818181818,0.6818181818181818,0.04761904761904767
49729,2024-02-24,Crystal Palace,Burnley,H,0.48908296943231444,0.2724890829694323,0.23842794759825325,0.048534798534798584
49727,2024-02-24,Aston Villa,Nott'm Forest,H,0.6226312939902545,0.21169463995668653,0.16567406605305904,0.04973003694231304
49733,2024-02-25,Wolves,Sheffield United,H,0.6627466613514053,0.20091688259916285,0.13633645604943193,0.047827903091060886
49734,2024-02-26,West Ham,Brentford,H,0.38118811881188125,0.2722772277227723,0.34653465346534656,0.049350649350649256
49737,2024-03-02,Fulham,Brighton,H,0.3734248358279596,0.26450925871147135,0.36206590546056916,0.05016277740500508
49738,2024-03-02,Newcastle,Wolves,H,0.49799419006778256,0.23779222575736617,0.2642135841748513,0.05133798720186156
49741,2024-03-02,Luton,Aston Villa,A,0.22056345980469233,0.22739042403674234,0.5520461161585652,0.04707680239325307
49736,2024-03-02,Everton,West Ham,A,0.46400294605045106,0.2642238998342846,0.27177315411526415,0.05129694154084419
49740,2024-03-02,Tottenham,Crystal Palace,H,0.6340391980175715,0.2196440639783735,0.14631673800405498,0.05145970272991063
49735,2024-03-02,Brentford,Chelsea,D,0.3059482022578503,0.25291718053315626,0.44113461720899344,0.05436359089772447
49739,2024-03-02,Nott'm Forest,Liverpool,A,0.15854770503220061,0.21969658895916944,0.6217557060086298,0.05120832012558685
49743,2024-03-03,Man City,Man United,H,0.7512991833704529,0.1633259094283593,0.08537490720118782,0.06482213438735185
49742,2024-03-03,Burnley,Bournemouth,A,0.2522231204527081,0.26273241713823764,0.48504446240905413,0.057264957264957506
49744,2024-03-04,Sheffield United,Arsenal,A,0.05606842248167254,0.13616616888406188,0.8077654086342655,0.049138299387551765
49748,2024-03-09,Wolves,Fulham,H,0.37815975733063706,0.27805864509605666,0.3437815975733064,0.05775401069518704
49747,2024-03-09,Crystal Palace,Luton,D,0.5327102803738317,0.24532710280373832,0.2219626168224299,0.07268170426065157
49746,2024-03-09,Bournemouth,Sheffield United,D,0.7044320516583504,0.17845611975344877,0.11711182858820077,0.06735588972431072
49745,2024-03-09,Man United,Everton,H,0.5086901229334463,0.2585841458245019,0.2327257312420517,0.07422586520947183
49749,2024-03-09,Arsenal,Brentford,H,0.7780921584478578,0.13561034761519808,0.08629749393694423,0.05343836491377463
49751,2024-03-10,Brighton,Nott'm Forest,H,0.5263157894736842,0.23684210526315788,0.23684210526315788,0.05555555555555558
49753,2024-03-10,Liverpool,Man City,D,0.3160919540229885,0.25287356321839083,0.4310344827586207,0.05454545454545445
49750,2024-03-10,Aston Villa,Tottenham,A,0.3983453347632909,0.2370154741841581,0.3646391910525509,0.0547834518422754
49752,2024-03-10,West Ham,Burnley,D,0.5652658981033842,0.23599851245816286,0.19873558943845293,0.05932871099905457
49754,2024-03-11,Chelsea,Newcastle,H,0.49799419006778256,0.23779222575736617,0.2642135841748513,0.05133798720186156
49755,2024-03-13,Bournemouth,Luton,H,0.6342525399129173,0.20029027576197386,0.16545718432510886,0.05110602593440117
49757,2024-03-16,Luton,Nott'm Forest,D,0.33980582524271846,0.27184466019417475,0.3883495145631068,0.05102040816326525
49756,2024-03-16,Burnley,Brentford,H,0.29287673824614513,0.2644026109166588,0.4427206508371961,0.05058636453985299
49758,2024-03-16,Fulham,Tottenham,H,0.2691120392228073,0.24786635191574355,0.483021608861449,0.06169269327164084
49759,2024-03-17,West Ham,Aston Villa,D,0.3603859807401887,0.25275070115911896,0.38686331810069224,0.055058068854918485
49761,2024-03-30,Bournemouth,Everton,H,0.4350453172205438,0.26586102719033233,0.2990936555891239,0.044823232323232265
49766,2024-03-30,Aston Villa,Wolves,H,0.5918858330143802,0.2187107004210181,0.1894034665646017,0.0559468822170901
49763,2024-03-30,Nott'm Forest,Crystal Palace,D,0.43220338983050843,0.288135593220339,0.2796610169491525,0.051693404634581164
49764,2024-03-30,Sheffield United,Fulham,D,0.21158844213423023,0.238036997401009,0.5503745604647607,0.05025690430314711
49760,2024-03-30,Newcastle,West Ham,H,0.5215686274509804,0.22725490196078432,0.2511764705882353,0.0477012202637741
49767,2024-03-30,Brentford,Man United,D,0.31714719271623676,0.2503793626707132,0.4324734446130501,0.05103668261562988
49765,2024-03-30,Tottenham,Luton,H,0.7942238267148014,0.1191335740072202,0.08664259927797834,0.04924242424242431
49762,2024-03-30,Chelsea,Burnley,D,0.7403078121955972,0.1591661796220534,0.10052600818234952,0.04712362301101569
49769,2024-03-31,Man City,Arsenal,D,0.49868766404199477,0.25065616797900264,0.25065616797900264,0.04987599889776795
49768,2024-03-31,Liverpool,Brighton,H,0.6999830307144069,0.17308671304938064,0.12693025623621246,0.050445632798573836
49771,2024-04-02,Nott'm Forest,Fulham,H,0.35451770209729216,0.28152876343020267,0.36395353447250534,0.04471615431132303
49770,2024-04-02,Newcastle,Everton,D,0.4751131221719458,0.2533936651583711,0.2714932126696833,0.052380952380952195
49772,2024-04-02,Bournemouth,Crystal Palace,H,0.4866595517609391,0.2497331910352187,0.263607257203842,0.05375618533513293
49774,2024-04-02,West Ham,Tottenham,D,0.287519747235387,0.22590837282780407,0.48657187993680884,0.05394605394605412
49773,2024-04-02,Burnley,Wolves,D,0.3888834331729352,0.26465678090935874,0.346459785917706,0.049577406720263895
49775,2024-04-03,Arsenal,Luton,H,0.8562415502478594,0.09418657052726455,0.049571879224876075,0.0617224880382774
49776,2024-04-03,Brentford,Brighton,D,0.40132109528015675,0.251353738622835,0.34732516609700836,0.04696232560009639
49777,2024-04-03,Man City,Aston Villa,H,0.7250755287009064,0.1570996978851964,0.1178247734138973,0.06089743589743568
49779,2024-04-04,Chelsea,Man United,H,0.4788732394366197,0.23943661971830985,0.28169014084507044,0.044117647058823595
49778,2024-04-04,Liverpool,Sheffield United,H,0.87509115532868,0.07948744660902177,0.045421398062298154,0.04838357361293144
49780,2024-04-06,Crystal Palace,Man City,A,0.10047846889952154,0.18181818181818185,0.7177033492822967,0.04761904761904745
49783,2024-04-06,Fulham,Newcastle,A,0.40382571732199785,0.2529224229543039,0.3432518597236982,0.04046881910659006
49786,2024-04-06,Brighton,Arsenal,A,0.19079766949728813,0.2203206345234274,0.5888816959792843,0.04823083283437413
49781,2024-04-06,Aston Villa,Brentford,D,0.5608856088560886,0.23837638376383766,0.2007380073800738,0.04876160990712064
49782,2024-04-06,Everton,Burnley,H,0.5791106514994829,0.2388831437435367,0.18200620475698032,0.046536796536796654
49785,2024-04-06,Wolves,West Ham,A,0.38162544169611307,0.26501766784452296,0.3533568904593639,0.04814814814814827
49784,2024-04-06,Luton,Bournemouth,H,0.25315219476465356,0.24982124483353968,0.49702656040180676,0.05338477082759252
49787,2024-04-07,Man United,Liverpool,D,0.1990324809951624,0.21008984105044923,0.5908776779543885,0.05774853801169577
49789,2024-04-07,Tottenham,Nott'm Forest,H,0.6803044719314939,0.17316841103710753,0.1465271170313987,0.04995004995004981
49788,2024-04-07,Sheffield United,Chelsea,D,0.13636363636363635,0.1818181818181818,0.6818181818181818,0.04761904761904767
49795,2024-04-13,Bournemouth,Man United,D,0.393939393939394,0.24242424242424246,0.3636363636363636,0.05769230769230771
49793,2024-04-13,Man City,Luton,H,0.8636363636363636,0.08636363636363636,0.05,0.05263157894736836
49792,2024-04-13,Burnley,Brighton,D,0.27149321266968324,0.25339366515837103,0.4751131221719457,0.05238095238095242
49791,2024-04-13,Brentford,Sheffield United,H,0.6624541377904607,0.1907867916836527,0.14675907052588671,0.04829059829059812
49790,2024-04-13,Newcastle,Tottenham,H,0.3510110644792064,0.23693246852346433,0.4120564669973293,0.05515297906602257
49794,2024-04-13,Nott'm Forest,Wolves,D,0.4509283819628648,0.2785145888594165,0.27055702917771884,0.056022408963585235
49796,2024-04-14,Liverpool,Crystal Palace,A,0.7837283075200598,0.13659264788206757,0.07967904459787274,0.04586260733801706
49798,2024-04-14,Arsenal,Aston Villa,A,0.7389083432389886,0.1657724804831818,0.09531917627782954,0.04910684192787329
49797,2024-04-14,West Ham,Fulham,A,0.39823008849557523,0.26327433628318586,0.33849557522123896,0.0550887021475257
49799,2024-04-15,Chelsea,Everton,H,0.5609973285841497,0.2270703472840606,0.21193232413178986,0.048552754435107204
49802,2024-04-20,Wolves,Arsenal,A,0.11160318866253321,0.21080602302922938,0.6775907883082374,0.05415499533146595
49800,2024-04-20,Luton,Brentford,A,0.3059482022578503,0.25291718053315626,0.44113461720899344,0.05436359089772447
49801,2024-04-20,Sheffield United,Burnley,A,0.346459785917706,0.26465678090935874,0.3888834331729352,0.049577406720263895
49804,2024-04-21,Aston Villa,Bournemouth,H,0.5059732958538299,0.23401264933239635,0.26001405481377377,0.06831831831831825
49806,2024-04-21,Fulham,Liverpool,A,0.18146792525524946,0.2117125794644577,0.6068194952802928,0.049641087857648314
49805,2024-04-21,Crystal Palace,West Ham,H,0.45434298440979953,0.2650334075723831,0.2806236080178174,0.04808590102707755
49803,2024-04-21,Everton,Nott'm Forest,H,0.46400294605045106,0.27177315411526415,0.2642238998342846,0.05129694154084419
49807,2024-04-23,Arsenal,Chelsea,H,0.6544502617801047,0.18848167539267016,0.15706806282722513,0.061111111111111116
49809,2024-04-24,Crystal Palace,Newcastle,H,0.3436754176610978,0.26252983293556087,0.39379474940334125,0.05808080808080818
49808,2024-04-24,Wolves,Bournemouth,A,0.3533568904593639,0.26501766784452296,0.38162544169611307,0.04814814814814827
49811,2024-04-24,Man United,Sheffield United,H,0.7281553398058251,0.14563106796116507,0.1262135922330097,0.05641025641025643
49810,2024-04-24,Everton,Liverpool,H,0.13513513513513511,0.1891891891891892,0.6756756756756757,0.05714285714285716
49812,2024-04-25,Brighton,Man City,A,0.1440329218106996,0.18724279835390947,0.668724279835391,0.06813186813186811
49815,2024-04-27,Man United,Burnley,D,0.6295180722891567,0.19879518072289157,0.17168674698795183,0.05901116427432207
49814,2024-04-27,Fulham,Crystal Palace,D,0.4545454545454546,0.27272727272727276,0.27272727272727276,0.04761904761904745
49813,2024-04-27,West Ham,Liverpool,D,0.17341040462427748,0.19075144508670525,0.6358381502890174,0.04848484848484835
49817,2024-04-27,Wolves,Luton,H,0.4866595517609391,0.2497331910352187,0.263607257203842,0.05375618533513293
49816,2024-04-27,Newcastle,Sheffield United,H,0.7780921584478578,0.13561034761519808,0.08629749393694423,0.05343836491377463
49819,2024-04-27,Aston Villa,Chelsea,D,0.43812451960030746,0.24788624135280551,0.31398923904688697,0.061607507139942896
49818,2024-04-27,Everton,Brentford,H,0.41257367387033406,0.27111984282907664,0.3163064833005894,0.053830227743271175
49822,2024-04-28,Nott'm Forest,Man City,A,0.1178247734138973,0.1570996978851964,0.7250755287009064,0.06089743589743568
49820,2024-04-28,Bournemouth,Brighton,H,0.42230312320367885,0.2500479018969151,0.3276489748994061,0.05242992538818303
49821,2024-04-28,Tottenham,Arsenal,A,0.2272727272727273,0.2272727272727273,0.5454545454545455,0.04761904761904745
49823,2024-05-02,Chelsea,Tottenham,H,0.43812451960030746,0.24788624135280551,0.31398923904688697,0.061607507139942896
49824,2024-05-03,Luton,Everton,D,0.3647199046483909,0.2634088200238379,0.3718712753277712,0.05455002513826046
49826,2024-05-04,Brentford,Fulham,D,0.4527177959791511,0.2501861504095309,0.29709605361131797,0.05184837092731831
49827,2024-05-04,Burnley,Newcastle,A,0.2782732786300392,0.2365322868355333,0.48519443453442734,0.05693815987933659
49828,2024-05-04,Sheffield United,Nott'm Forest,A,0.19961114711600778,0.22575070209548498,0.5746381507885073,0.054682159945317776
49825,2024-05-04,Arsenal,Bournemouth,H,0.7851908251641764,0.12772437422670602,0.08708480060911775,0.04391455538996514
49829,2024-05-04,Man City,Wolves,H,0.8760951188986232,0.0788485607008761,0.04505632040050063,0.05687830687830675
49832,2024-05-05,Liverpool,Tottenham,H,0.6406685236768802,0.1671309192200557,0.1922005571030641,0.04057971014492745
49830,2024-05-05,Brighton,Aston Villa,H,0.35016674606955694,0.2567889471176751,0.3930443068127679,0.03846629560915282
49831,2024-05-05,Chelsea,West Ham,H,0.5769230769230769,0.2115384615384615,0.2115384615384615,0.05050505050505061
49833,2024-05-06,Crystal Palace,Man United,H,0.40246847330292457,0.2554333243895895,0.3420982023074859,0.04397759103641463
49835,2024-05-11,Bournemouth,Brentford,A,0.48908296943231444,0.23842794759825325,0.2724890829694323,0.048534798534798584
49837,2024-05-11,Newcastle,Brighton,D,0.6020278833967048,0.19898605830164767,0.19898605830164767,0.05799530673818287
49841,2024-05-11,Nott'm Forest,Chelsea,A,0.2781844802342606,0.24890190336749632,0.47291361639824303,0.05727554179566563
49836,2024-05-11,Everton,Sheffield United,H,0.6764374295377678,0.19729425028184894,0.1262683201803833,0.055952380952380976
49838,2024-05-11,Tottenham,Burnley,H,0.698906060079875,0.16530647681889218,0.13578746310123285,0.05206430398246242
49839,2024-05-11,West Ham,Luton,H,0.5256916996047432,0.225296442687747,0.24901185770750986,0.05680868838763575
49834,2024-05-11,Fulham,Man City,A,0.07304347826086957,0.13565217391304346,0.7913043478260869,0.05311355311355315
49840,2024-05-11,Wolves,Crystal Palace,A,0.32971295577967413,0.27130666075584614,0.39898038346447967,0.053104575163398726
49842,2024-05-12,Man United,Arsenal,A,0.13477477477477479,0.17153153153153156,0.6936936936936937,0.059969442322383326
49843,2024-05-13,Aston Villa,Liverpool,D,0.22519656132407379,0.21843546363997918,0.556367975035947,0.05727741442997525
49844,2024-05-14,Tottenham,Man City,A,0.14571428571428574,0.1578571428571429,0.6964285714285715,0.05580693815987914
49846,2024-05-15,Man United,Newcastle,H,0.3468426013195099,0.23845428840716304,0.41470311027332707,0.048418972332015864
49845,2024-05-15,Brighton,Chelsea,A,0.2843083652268999,0.23455440131219243,0.4811372334609076,0.06585081585081598
49851,2024-05-19,Chelsea,Bournemouth,H,0.6528835690968444,0.18933623503808486,0.15778019586507072,0.056321839080459846
49853,2024-05-19,Liverpool,Wolves,H,0.8168266285480907,0.11946089442515825,0.06371247702675106,0.046367521367521425
49855,2024-05-19,Man City,West Ham,H,0.8760951188986232,0.0788485607008761,0.04505632040050063,0.05687830687830675
49849,2024-05-19,Brighton,Man United,A,0.4388121808208814,0.23586154719122376,0.3253262719878949,0.059943865276663955
49852,2024-05-19,Crystal Palace,Aston Villa,H,0.5151610291323099,0.22010344200803078,0.2647355288596593,0.04926520053540839
49854,2024-05-19,Luton,Fulham,A,0.32660829843928435,0.2428625808907499,0.43052912066996574,0.05578329716260755
49850,2024-05-19,Burnley,Nott'm Forest,A,0.3163064833005893,0.2711198428290766,0.41257367387033395,0.0538302277432714
49856,2024-05-19,Sheffield United,Tottenham,A,0.1345926800472255,0.15702479338842976,0.7083825265643447,0.06140350877192979
49847,2024-05-19,Arsenal,Everton,H,0.802675585284281,0.11839464882943143,0.07892976588628761,0.05579096045197751
